accx,accy,accz,gyrox,gyroy,gyroz
0.9256148,0.1663663,0.3673494,-0.02937074,-0.1199051,0.07455908
0.9286822,0.1663854,0.3661213,-0.02726446,-0.119436,0.08021577
0.9318461,0.1642254,0.3659201,-0.02696422,-0.1155251,0.07878126
0.9323784,0.1662132,0.3694279,-0.02699202,-0.1117097,0.08250732
0.9318425,0.1685361,0.3741724,-0.03128232,-0.1051332,0.08428541
0.9312789,0.1714601,0.3746963,-0.03725024,-0.1001955,0.0769235
0.9294211,0.1735642,0.3749847,-0.03725248,-0.09979312,0.08012752
0.9270672,0.1702727,0.380929,-0.03489509,-0.0997834,0.08436684
0.9286819,0.1698808,0.3844061,-0.03396297,-0.09944562,0.08776653
0.9319282,0.1702874,0.3825688,-0.03211812,-0.09924835,0.09185907
0.9314977,0.1696609,0.3770609,-0.0312294,-0.09657545,0.08701045
0.9282974,0.1698826,0.3727554,-0.03172162,-0.09144226,0.08618577
0.9253317,0.1687815,0.3762259,-0.02831891,-0.09027102,0.0852309
0.9258697,0.1704601,0.3785303,-0.02586692,-0.09422583,0.08672336
0.9273355,0.1732397,0.3774726,-0.02940966,-0.09646488,0.09425011
0.9255636,0.175548,0.376443,-0.03033165,-0.09568645,0.0924686
0.9244003,0.1759646,0.3754154,-0.029224,-0.0963494,0.09290065
0.9245327,0.1735268,0.3771789,-0.03062487,-0.0991124,0.09380829
0.9273334,0.1734006,0.3763745,-0.03070614,-0.0994567,0.09126704
0.9325468,0.1714165,0.3751896,-0.03101805,-0.09995318,0.09443355
0.9301455,0.1702283,0.3751134,-0.03084801,-0.1029779,0.09357179
0.9245892,0.1724253,0.372949,-0.02851091,-0.1013615,0.09311316
0.9239178,0.1695359,0.3739389,-0.02833635,-0.09736846,0.09417448
0.9258844,0.1682628,0.371297,-0.02933107,-0.09592735,0.09164284
0.9305557,0.169808,0.3681149,-0.02976589,-0.0947864,0.09056073
0.9300747,0.1691205,0.371042,-0.0303892,-0.0943925,0.08678687
0.926914,0.1712745,0.3693243,-0.02891701,-0.09544507,0.08447351
0.9298895,0.1715394,0.3699784,-0.02667602,-0.09668168,0.08507236
0.9295273,0.1695818,0.3728053,-0.02705495,-0.09447024,0.08378362
0.9269971,0.1695187,0.3703623,-0.02747111,-0.09036353,0.084628
