accx,accy,accz,gyrox,gyroy,gyroz
0.7873638,0.4104304,0.4732112,-0.004033701,-0.1552454,0.1503906
0.7872865,0.4121585,0.4760389,-0.002834131,-0.1577591,0.1493786
0.7878707,0.4151119,0.4731766,0.000430541,-0.1582035,0.1460348
0.7885771,0.4107396,0.4705635,0.002149554,-0.1595037,0.1458812
0.789897,0.4085728,0.4720393,0.001155549,-0.1592687,0.14413
0.790829,0.411266,0.4694351,0.001093284,-0.1593327,0.1389774
0.7901055,0.4123411,0.4690211,0.004464681,-0.1625064,0.1386336
0.7902898,0.4130696,0.470883,0.007593046,-0.1631492,0.1391398
0.7918195,0.4146232,0.4700369,0.006089197,-0.1631953,0.1423024
0.7934975,0.4175004,0.4675481,0.005119216,-0.1603193,0.1474214
0.7946364,0.4189593,0.4644811,0.007168443,-0.1558555,0.1464572
0.7918442,0.4177353,0.4675391,0.007119726,-0.1574821,0.1459064
0.7891669,0.4179079,0.4713191,0.003682043,-0.156996,0.1459497
0.7912554,0.4176259,0.4688492,-0.002396724,-0.1504075,0.1436289
0.792433,0.4142862,0.4680344,-0.006561359,-0.1446688,0.143153
0.7911676,0.4114553,0.4679094,-0.004713897,-0.1447666,0.141942
0.7906742,0.4121309,0.4647346,-0.002867751,-0.1516603,0.1396154
0.7909658,0.4134241,0.4623703,-0.001105949,-0.1582292,0.1348505
0.7935728,0.4130413,0.462031,0.00552002,-0.1586702,0.1296536
0.7967887,0.4141643,0.4627388,0.008564701,-0.1556947,0.1320941
0.794303,0.4153298,0.4629911,0.005527874,-0.1536114,0.1366125
0.7902436,0.4151461,0.4643433,0.004615408,-0.1504566,0.1401118
0.7900135,0.416497,0.4674742,0.004146532,-0.1465634,0.1457816
0.7888876,0.4169187,0.4668279,0.00449591,-0.14807,0.1452409
0.7892491,0.4166561,0.4633081,0.007098595,-0.1523142,0.1414689
0.792224,0.4175754,0.4625073,0.006177378,-0.1546176,0.1443868
0.7917324,0.4172646,0.4626721,0.00481171,-0.1518871,0.1447681
0.791356,0.4165652,0.4622767,0.005893339,-0.1450842,0.141755
0.7924033,0.4159007,0.4625807,0.006533418,-0.1447711,0.1395145
0.7931473,0.4142795,0.4627565,0.007861945,-0.1491662,0.1343332
0.7951231,0.4125517,0.4632566,0.008065841,-0.151041,0.1365176
0.7948979,0.4128266,0.4640742,0.006677117,-0.1486514,0.1394877
0.7947233,0.4139076,0.4631022,0.005984735,-0.1399223,0.1304305
0.7965447,0.4124333,0.4621269,0.003990296,-0.1328885,0.124511
0.7953175,0.4114601,0.4634768,0.0008478447,-0.1307325,0.1243513
0.7927623,0.4117911,0.4643565,-0.0009785199,-0.1293771,0.1232882
0.7912266,0.4141933,0.4630623,-0.0007952282,-0.1269911,0.1218198
0.7911721,0.4183232,0.4602158,-0.001390066,-0.1229885,0.1167936
0.7922558,0.417405,0.4584325,-0.00470844,-0.1239535,0.1114674
0.7913298,0.4182882,0.4632183,-0.007253498,-0.1257151,0.1092018
0.7906738,0.4213203,0.4689343,-0.008118609,-0.124175,0.1072517
0.7920491,0.4145621,0.4660544,-0.005127052,-0.1244456,0.1036628
0.7952732,0.4083796,0.4637345,0.001283465,-0.1217131,0.1016512
0.7995687,0.4111322,0.4671474,0.001361746,-0.1187126,0.1025403
0.7982957,0.4124289,0.4670105,-0.001659298,-0.1190076,0.1019945
0.7931934,0.4110044,0.4653654,-0.001286533,-0.1174315,0.1018095
0.7909005,0.4120662,0.4638028,-0.002452707,-0.1154988,0.1037255
0.7910864,0.4130999,0.4604479,-0.002952113,-0.1139247,0.1061756
0.7920014,0.4154327,0.4607182,-0.001831421,-0.1125866,0.1090574
0.7898264,0.4196621,0.4584654,-0.002542252,-0.1105079,0.108631
0.7881644,0.4172808,0.4541011,-0.003859589,-0.105041,0.105599
0.7911322,0.4140249,0.4598427,-0.006396119,-0.1000212,0.1061936
0.7922486,0.4151113,0.4669037,-0.009893022,-0.09812593,0.1072104
0.7917795,0.4137291,0.4674835,-0.01195983,-0.09708346,0.1045498
0.7924819,0.4153009,0.4684507,-0.007548398,-0.1016449,0.1014922
0.7932538,0.4179915,0.4690911,0.0003885103,-0.1134685,0.09843539
0.7932189,0.4158558,0.4661184,0.0008842771,-0.1182048,0.09876112
0.7917205,0.4145597,0.4627448,-0.0007476219,-0.1146738,0.1018239
0.7919293,0.4127921,0.4642899,-0.0008934499,-0.1131748,0.1009317
0.7935167,0.4122424,0.4671876,-0.004606236,-0.1097015,0.09975576
0.7941039,0.4156803,0.467586,-0.006171985,-0.1054428,0.09915405
0.7913533,0.4170522,0.4708461,-0.005707778,-0.1056778,0.09753173
0.7871517,0.4150115,0.4715984,-0.003724454,-0.1055944,0.09593387
0.7894445,0.4129694,0.467023,0.001127236,-0.1036161,0.09256758
0.7936899,0.413805,0.4654746,-0.0004751682,-0.1022727,0.08994738
