accx,accy,accz,gyrox,gyroy,gyroz
0.01740504,0.2704215,0.9616627,-0.06547516,-0.2276958,0.1733353
0.02843098,0.245627,0.9601589,-0.02940367,-0.2263749,0.1901808
0.01773166,0.234768,0.9550564,0.01651986,-0.2618597,0.2111852
0.02029414,0.2263839,0.9558113,0.03754031,-0.2364443,0.2181977
0.021472,0.2131804,0.9693456,0.05749906,-0.262372,0.2153828
0.01285015,0.2170814,0.9808959,0.08339281,-0.2789186,0.2229338
0.02301381,0.2225906,0.9794397,0.07157637,-0.2926275,0.2262642
0.023453,0.2186409,0.9721478,0.05840851,-0.3310888,0.2111808
0.0318449,0.2279954,0.9755606,0.07528381,-0.3178339,0.1989875
0.04095436,0.231791,0.9719777,0.08387499,-0.2823902,0.1980149
0.0313561,0.2349584,0.9638901,0.0871232,-0.300237,0.1924101
0.03221026,0.2454923,0.967045,0.09528069,-0.2902165,0.1803149
0.02260514,0.2370503,0.9670634,0.09100515,-0.2796298,0.1722366
0.01172206,0.2311475,0.9691364,0.09056456,-0.3077374,0.1714778
0.01610643,0.2362578,0.9666269,0.0910175,-0.2983023,0.1703512
0.01488228,0.2337107,0.9597174,0.08387937,-0.2775414,0.1683092
0.01309975,0.2325574,0.9691842,0.09228422,-0.2480527,0.1740777
0.008186494,0.2338626,0.9780059,0.09737158,-0.249733,0.1792032
0.002724195,0.2344033,0.9798562,0.08933227,-0.2988385,0.1758826
0.00160023,0.2358293,0.9783977,0.08693464,-0.3167254,0.173709
0.004838267,0.2364267,0.9710851,0.08669632,-0.3183186,0.1760712
0.01083517,0.2358499,0.9672428,0.08752874,-0.293525,0.1769662
0.006245369,0.233994,0.9610981,0.08721409,-0.2750404,0.1750712
0.004304576,0.2328843,0.9576386,0.08884193,-0.2965733,0.1750231
0.009848046,0.2316444,0.9662305,0.09268259,-0.2972825,0.1736607
0.01180747,0.229222,0.9747214,0.09442214,-0.2978765,0.1683722
0.01338828,0.2267733,0.9740505,0.09760835,-0.3003379,0.1656538
0.01230779,0.226415,0.9665649,0.09558347,-0.2966156,0.1652782
0.01173686,0.2270056,0.9631236,0.09668454,-0.2973962,0.1659021
0.01115919,0.2257666,0.9654625,0.1009768,-0.2855799,0.1652822
0.007413929,0.2264881,0.9730007,0.09471374,-0.2826964,0.1617779
0.006294862,0.2268244,0.9818887,0.09235752,-0.2809838,0.1617495
0.005370473,0.225748,0.9798967,0.1002125,-0.2858065,0.1611025
0.005102689,0.2268639,0.9771101,0.1104077,-0.2965624,0.1570383
0.006087332,0.2262868,0.978093,0.1121359,-0.2808818,0.156897
0.005299002,0.2261318,0.9739361,0.09648295,-0.2654322,0.1584521
0.005502097,0.2270104,0.9718808,0.08596386,-0.2568652,0.1592695
0.005595373,0.2270514,0.9712652,0.1000722,-0.2613318,0.158749
0.004447007,0.2291554,0.9668021,0.1134337,-0.2887039,0.1558516
0.004006277,0.2299419,0.9670958,0.1036125,-0.3050225,0.155061
0.004064312,0.23062,0.9754329,0.09787982,-0.2956336,0.1535707
0.004297365,0.2321525,0.980892,0.106813,-0.2823748,0.1488376
0.004866649,0.2281272,0.9747129,0.1069947,-0.3001269,0.1450932
0.007644392,0.220319,0.963967,0.1070701,-0.3166415,0.1425346
0.01111129,0.2173193,0.9605547,0.1115396,-0.302674,0.142979
