accx,accy,accz,gyrox,gyroy,gyroz
-0.1156122,0.7712939,0.6440968,0.03168246,0.002073007,0.3760492
-0.1144809,0.7730685,0.648342,0.02989256,0.01693435,0.3750699
-0.1129715,0.7718858,0.6543957,0.02998768,0.004137182,0.3765435
-0.1140681,0.771811,0.6570922,0.04122852,-0.01639775,0.3796373
-0.1143441,0.7706821,0.6628437,0.04514781,-0.03703932,0.3819589
-0.1120266,0.7680742,0.6626332,0.04511314,-0.02886174,0.377706
-0.113157,0.7667917,0.6610891,0.04374159,-0.01039113,0.3685205
-0.1130762,0.7650893,0.6649762,0.04748005,-0.01927646,0.3641668
-0.113855,0.7665681,0.6620354,0.06010433,-0.01676712,0.3613117
-0.1136485,0.7692138,0.6566149,0.06618339,-0.004359388,0.3546538
-0.1124061,0.7685963,0.6570647,0.0688483,-0.001888364,0.3467892
-0.118353,0.7701364,0.6577367,0.06919168,-0.009102783,0.3423363
-0.1226004,0.7735529,0.6582019,0.07097149,-0.02898749,0.3428565
-0.1209998,0.7724387,0.6569748,0.06444368,-0.03263143,0.3405568
-0.1201166,0.7713401,0.65455,0.04693542,-0.01883608,0.3379773
-0.1210645,0.7729136,0.6575154,0.04626953,-0.01230559,0.3378909
-0.1214011,0.7726073,0.6621497,0.05208706,-0.014702,0.3335109
-0.1211209,0.7745971,0.6638695,0.05443563,-0.02881159,0.3308319
-0.1226858,0.7773251,0.6599789,0.05663787,-0.04639098,0.3294859
-0.1211551,0.7743736,0.6536342,0.05375883,-0.05810411,0.3259681
-0.1181273,0.7714925,0.6553486,0.05481649,-0.06348614,0.3240328
-0.1175141,0.7710925,0.6580904,0.05381972,-0.06054207,0.320793
-0.1150279,0.7698412,0.6583124,0.05268932,-0.06001412,0.3178754
-0.1133416,0.7684452,0.6625048,0.05852786,-0.06266088,0.3139042
-0.1145413,0.7666498,0.662979,0.06969936,-0.06573227,0.3077146
-0.1185903,0.7639535,0.6600395,0.0847869,-0.07308617,0.3058467
-0.1223554,0.7639524,0.6595234,0.0831853,-0.07611539,0.3053003
-0.1205827,0.7661723,0.6596065,0.0762364,-0.07495737,0.3021637
-0.1183786,0.7653437,0.6609371,0.07998451,-0.07427121,0.2988641
-0.1179454,0.7653975,0.6613643,0.07823708,-0.07366284,0.297873
-0.1176227,0.7694278,0.6607571,0.08082881,-0.07671456,0.2960546
-0.1167056,0.7716769,0.6593236,0.0856602,-0.08007046,0.2897053
-0.112743,0.7713253,0.6539222,0.08040032,-0.07703907,0.2849329
-0.1100168,0.7712202,0.6497297,0.0775237,-0.06987524,0.2854318
