accx,accy,accz,gyrox,gyroy,gyroz
1.57455,-0.165344,0.3389609,-0.6136207,-0.0441355,0.2268703
1.058508,-0.2516688,0.2649762,-0.7146648,-0.001326044,0.3421856
0.9180506,-0.3897644,0.3152907,-0.6983391,-0.1189402,0.5290513
0.8750277,-0.3947297,0.2900928,-0.501259,-0.04818912,0.6453247
0.7042488,-0.2648712,0.1795109,-0.2496785,-0.1517666,0.6459165
0.5637783,-0.1723522,0.08779167,-0.2614196,-0.2396794,0.698922
0.5374592,-0.142124,0.06396198,-0.3115453,-0.1931913,0.6408313
0.53188,-0.1101227,0.1166855,-0.3514043,-0.22388,0.3868721
0.418542,-0.007555576,0.1109625,-0.4432179,-0.008019115,0.01500333
0.3811852,-0.01029849,0.1243547,-0.406618,0.2225947,-0.4669503
0.3949682,-0.1145788,0.1819426,-0.2479468,0.2529736,-0.7524093
0.3086662,-0.1188139,0.1784888,0.004363103,0.1275745,-0.7893263
0.3383149,-0.1277636,0.1742851,0.1745397,-0.1693341,-0.7179307
0.4481288,-0.1165503,0.1335484,0.1641568,-0.3102895,-0.5414772
0.536819,-0.06209171,0.089813,0.1197108,-0.2993446,-0.3528207
0.7462296,-0.03969958,0.09602373,0.009400421,-0.2979597,-0.2258858
0.924672,0.008830393,0.1052772,-0.2769303,-0.3581633,-0.2280694
0.9955699,-0.03798212,0.1453299,-0.6116993,-0.404315,-0.131261
1.124493,-0.205517,0.09195556,-0.6554689,-0.2616515,0.1037106
1.418866,-0.4492577,-0.06109729,-0.3761637,0.04201005,0.1478396
1.802509,-0.6808846,-0.1199986,0.03722001,0.3620492,0.0375588
1.831359,-0.670877,-0.01230059,0.4166456,0.2392808,-0.0856948
1.701604,-0.5931489,0.1380594,0.4832948,-0.003672602,-0.1006896
1.821883,-0.4771294,0.108451,0.3601346,0.1634888,-0.1563738
1.644972,-0.2156663,0.1003532,0.3096009,0.03749704,-0.2646572
1.304897,-0.1777927,0.1931345,0.2440557,-0.3263476,-0.02124066
1.262269,-0.250875,0.1073364,0.2624101,-0.4560554,0.2359319
1.146155,-0.1586558,0.04109761,0.3500189,-0.5863637,0.2332179
1.033103,-0.1320077,0.03870452,0.2144316,-0.6361014,0.24171
0.9970306,-0.09533917,-0.02182892,0.008684813,-0.6045756,0.2224019
0.8766398,-0.05533437,0.01834414,-0.09010728,-0.4622903,0.2084339
0.8206977,-0.1538455,0.05244243,-0.1202664,-0.2845266,0.2419019
0.7605583,-0.1610018,0.06072807,0.02015892,-0.2419631,0.263401
0.7032122,-0.1329564,0.07729887,0.1954831,-0.07942144,0.2350834
0.6708996,-0.1155469,0.03742695,0.2810032,0.005350493,0.1638283
0.6370778,-0.01700417,0.05437924,0.3369403,-0.006326675,0.1744202
0.6736438,-0.004110402,0.04116306,0.3391636,0.1589574,0.214264
0.6767656,-0.009952247,-0.00722806,0.340304,0.3710526,0.2279911
0.679325,-0.01628388,0.016059,0.2843993,0.6342673,0.1562378
0.6495117,-0.09977014,0.01527335,0.2291866,0.7068131,-0.004962386
0.5621117,-0.1239837,0.032655,0.335588,0.5422097,-0.07214976
0.5756201,-0.09779551,0.06303309,0.41432,0.4524065,-0.1137796
0.5820472,-0.05603215,0.0381521,0.3596746,0.3476147,-0.1731957
0.5909112,-0.05154519,0.01878305,0.2662347,0.2990712,-0.1681801
0.7281559,-0.1687592,0.001320952,0.1819183,0.5525032,-0.1523244
0.9092235,-0.3853614,0.002084599,0.08962142,1.13069,-0.1498223
1.113234,-0.5393574,0.09298542,0.002163617,1.390425,-0.2741051
1.498515,-0.407415,0.2605402,0.008959383,0.5476461,-0.5969538
1.987076,-0.238542,0.3784549,-0.009888148,-0.3318945,-0.8307053
2.057717,-0.2642239,0.4202209,-0.1371875,-0.02061829,-0.6917052
1.870597,-0.2590981,0.4598585,-0.1712816,0.2443401,-0.4601134
1.870188,-0.2212571,0.4401744,-0.06928662,-0.04428479,-0.3220538
