accx,accy,accz,gyrox,gyroy,gyroz
1.01067,-0.1620609,-0.1433815,-0.008713692,-0.03450632,0.03363525
1.011663,-0.1627761,-0.1465984,-0.01267808,-0.03622596,0.02880733
1.010282,-0.1615257,-0.146225,-0.01489539,-0.03335282,0.02709402
1.009466,-0.161289,-0.1442152,-0.02115364,-0.03097829,0.03029388
1.010161,-0.16371,-0.1467754,-0.02379271,-0.02894421,0.0292283
1.007389,-0.1662255,-0.1447257,-0.02632584,-0.0265002,0.0246073
1.006073,-0.1644414,-0.1413351,-0.03201045,-0.02808895,0.02329208
1.00668,-0.1634257,-0.1421588,-0.03042545,-0.0350443,0.02449529
1.006237,-0.1659853,-0.1412469,-0.03196392,-0.03764597,0.02686784
1.00906,-0.1673368,-0.1434313,-0.03797445,-0.03508491,0.02803676
1.010606,-0.1666271,-0.1475211,-0.03719708,-0.03286165,0.02798713
1.009407,-0.1669395,-0.1497553,-0.03660001,-0.03172362,0.02713947
1.009162,-0.1690293,-0.1504469,-0.03724984,-0.03221776,0.02345551
1.00746,-0.169287,-0.1488846,-0.03581204,-0.03166031,0.02245075
1.006184,-0.1678588,-0.1528735,-0.03667189,-0.03032929,0.02449698
1.006721,-0.1693577,-0.1559808,-0.03834412,-0.02903254,0.0228401
1.005851,-0.1713943,-0.1527468,-0.03891356,-0.02729385,0.02172708
1.005235,-0.1708755,-0.151911,-0.03848232,-0.02542143,0.02040715
1.008594,-0.1725085,-0.1511325,-0.03507543,-0.02026632,0.01668263
1.010897,-0.1746135,-0.1518419,-0.03093304,-0.01554457,0.01826216
1.009005,-0.1724532,-0.1537664,-0.03005176,-0.01649315,0.01889297
1.007815,-0.1689401,-0.1551875,-0.03044341,-0.02023245,0.01408597
1.006479,-0.1661861,-0.1603913,-0.02967562,-0.02509355,0.01287852
1.005768,-0.1685152,-0.1593959,-0.02989386,-0.02958288,0.01650147
1.007148,-0.173215,-0.1533888,-0.02941359,-0.0258846,0.02039506
1.008559,-0.1724051,-0.1536601,-0.02842518,-0.01603448,0.01898871
1.010544,-0.172163,-0.1541137,-0.0316164,-0.01461217,0.01720128
1.009916,-0.169511,-0.1513071,-0.03544822,-0.01763838,0.01955815
1.009019,-0.1624994,-0.1500723,-0.03873304,-0.01712772,0.01714323
1.010332,-0.1638799,-0.1541646,-0.04323581,-0.01696046,0.01361942
1.009511,-0.1659461,-0.1589681,-0.04633349,-0.01370835,0.0130297
1.00883,-0.1652593,-0.1571017,-0.04973059,-0.008262135,0.01208705
1.006528,-0.1708149,-0.155828,-0.05165841,-0.005294885,0.0127005
1.002895,-0.1731858,-0.1578192,-0.05036585,-0.009581674,0.01031205
1.004823,-0.1721055,-0.1562354,-0.04895783,-0.0167358,0.007701818
1.006677,-0.1703374,-0.1535289,-0.04757989,-0.01231565,0.01012129
1.005083,-0.1646148,-0.1507138,-0.04814261,-0.006617694,0.01306918
1.005046,-0.1662751,-0.1503685,-0.04936468,-0.006179295,0.01538073
1.004161,-0.1704944,-0.1585135,-0.05012915,-0.006099032,0.01243837
1.002473,-0.1698601,-0.1645439,-0.05185037,-0.01013694,0.008659121
1.005302,-0.1731889,-0.159264,-0.05080121,-0.008278102,0.01329063
1.008317,-0.1736128,-0.1548421,-0.04900199,-0.004437729,0.0157904
1.006855,-0.1711676,-0.1592432,-0.04925386,-0.006121354,0.01081747
1.006385,-0.1719408,-0.1625503,-0.04859532,-0.004443286,0.005890641
1.007458,-0.1686158,-0.1622745,-0.04808247,-0.005095989,0.00320908
1.006601,-0.1653936,-0.1643704,-0.04882679,-0.005921322,0.002239959
