accx,accy,accz,gyrox,gyroy,gyroz
0.9377132,-0.1655851,-0.08316086,0.6251981,-0.8351378,-0.6957566
0.8846903,-0.1525782,-0.09564005,0.5019601,-0.8685086,-0.7971762
0.8895755,-0.1522061,-0.1201442,0.4459699,-0.8846905,-0.7919543
0.879735,-0.1584066,-0.1439432,0.4383045,-0.8759299,-0.7324917
0.8618561,-0.1791545,-0.1638224,0.4511073,-0.7758467,-0.6971648
0.8560098,-0.1963664,-0.1541218,0.5091434,-0.5769958,-0.7101487
0.7915949,-0.210691,-0.1355027,0.5607532,-0.5235865,-0.7107226
0.7769121,-0.2207947,-0.1228731,0.6336316,-0.5668646,-0.692995
0.7988789,-0.2141462,-0.12309,0.7551064,-0.4919029,-0.6323639
0.8057244,-0.2031895,-0.1333852,0.8980011,-0.3359047,-0.5219211
0.8079264,-0.1718136,-0.1266781,1.003654,-0.260307,-0.4035047
0.8080477,-0.1033969,-0.1292295,0.9995051,-0.3013163,-0.2632237
0.8666892,-0.05551906,-0.1412369,0.9630082,-0.326587,-0.117091
0.9423298,-0.04901024,-0.1468484,0.9480788,-0.2959297,-0.07918336
1.006307,-0.01948529,-0.166097,0.8950929,-0.2973738,-0.1264506
1.04813,0.009843265,-0.1665164,0.8247194,-0.2949198,-0.1032643
1.04161,5.157937e-05,-0.1427253,0.7846998,-0.2229618,-0.04939336
1.030918,0.01862087,-0.1194952,0.7508919,-0.1537071,0.02766658
1.014874,0.04163224,-0.09662838,0.6822978,-0.1426218,0.1751411
1.022068,0.02125209,-0.1027345,0.6010983,-0.1945569,0.2412777
1.049511,0.01009947,-0.1127513,0.5491854,-0.2547706,0.2382959
1.059253,-0.006163264,-0.1012447,0.5430599,-0.2751334,0.2463212
1.092522,-0.05814678,-0.1197266,0.6015033,-0.3428676,0.2212708
1.145881,-0.1349244,-0.1698854,0.6620869,-0.4581361,0.1938122
1.195969,-0.187395,-0.2168051,0.6442351,-0.5744092,0.1285293
1.220148,-0.1502029,-0.2388456,0.6100942,-0.6802507,0.03397447
1.25697,-0.1318246,-0.2614468,0.6144911,-0.7056326,0.0270991
1.339193,-0.2021746,-0.3092541,0.6354596,-0.6812042,0.1184775
1.396367,-0.2521375,-0.3190587,0.7193753,-0.6093575,0.2279756
1.425646,-0.2799885,-0.3085327,0.8373981,-0.4778015,0.2547402
1.382315,-0.3040869,-0.3111438,0.8470444,-0.3677182,0.2382622
1.282552,-0.292141,-0.2848992,0.7689314,-0.1305679,0.2668549
1.233222,-0.2603803,-0.2695001,0.664415,0.3033175,0.3116846
1.174195,-0.213809,-0.2629138,0.4807799,0.6617026,0.3774211
1.120601,-0.1844961,-0.2468957,0.2854227,0.9139416,0.4442424
1.083037,-0.1787047,-0.2377683,0.1935354,1.165518,0.4378684
1.012698,-0.1632451,-0.1845795,0.1574165,1.241537,0.3906838
0.983725,-0.1578804,-0.1193744,0.1193308,1.06109,0.3717104
0.9721353,-0.1664021,-0.0973583,0.09684633,0.9098564,0.3882307
0.9597421,-0.1837161,-0.09797835,0.09017426,1.046124,0.4147457
0.9409835,-0.217457,-0.09133884,0.1039131,1.220629,0.4144301
0.8616845,-0.2499575,-0.05955008,0.1549429,1.200626,0.3649949
0.7561327,-0.2750295,-0.02425353,0.2398075,1.175948,0.2562797
0.6562132,-0.2931866,0.0009871233,0.325171,1.13015,0.1262114
0.6549784,-0.2867624,-0.004543588,0.3373794,1.068231,0.07092018
0.7139091,-0.2664573,-0.0125449,0.2940385,1.106966,0.06301093
0.7070225,-0.2520395,0.009224074,0.2506102,1.071815,0.01804229
0.7223386,-0.2302281,0.02180864,0.1384199,0.9465764,-0.02511848
0.7456518,-0.2238527,0.05326436,0.008509146,0.7891596,-0.06132898
0.7546246,-0.240555,0.07544997,-0.007426508,0.6146637,-0.1113048
0.7918453,-0.2528517,0.07924398,0.02941761,0.4641186,-0.1359681
0.7925415,-0.2864881,0.1389946,0.0619743,0.2714672,-0.1313478
0.8198217,-0.3231313,0.1865833,0.1181997,0.1802531,-0.1201789
0.8731058,-0.3226699,0.1995241,0.2039205,0.1780278,-0.1248047
0.8745816,-0.3001297,0.2043746,0.2716046,0.08894539,-0.1380587
0.876461,-0.2644447,0.1865555,0.2771784,0.01892174,-0.1426679
0.8765878,-0.2354938,0.189745,0.2911417,-0.07621232,-0.1304468
0.8851431,-0.2160953,0.2069982,0.3045965,-0.1979029,-0.07505772
0.9145633,-0.1941077,0.2333909,0.2771861,-0.2343344,-0.003337129
0.9343568,-0.1807801,0.2527821,0.2780617,-0.3211258,0.04300626
0.9551888,-0.1845892,0.2254736,0.2648083,-0.4264456,0.0508339
0.9851181,-0.2298158,0.190837,0.2172818,-0.4357081,0.02681266
1.098372,-0.3221103,0.1489118,0.2067381,-0.445585,0.02979308
1.291991,-0.402767,0.1101099,0.2544131,-0.5191194,0.1023881
1.396766,-0.4115174,0.1127482,0.314635,-0.5710595,0.2392992
1.364047,-0.3993374,0.142633,0.2731252,-0.4225699,0.3441543
1.29989,-0.4495311,0.1720018,0.2272803,-0.216839,0.329107
1.257543,-0.5001813,0.1422953,0.3041,-0.2934946,0.2738595
1.228932,-0.4897177,0.09472051,0.4028776,-0.5220593,0.2183802
1.219661,-0.4786152,0.09922629,0.5131766,-0.7037249,0.1392295
1.166734,-0.4856583,0.08332375,0.6089069,-0.851752,0.04932821
1.043335,-0.4579031,0.04057603,0.6600503,-0.950627,-0.09497121
0.9507207,-0.3959582,0.00316157,0.7023973,-1.062857,-0.2537188
0.9146287,-0.3631806,-0.07101752,0.6759652,-1.111745,-0.367723
0.916591,-0.3778512,-0.1442295,0.6674984,-1.056376,-0.4828921
0.9518729,-0.3824993,-0.1564473,0.7105246,-0.9834947,-0.549583
0.9891987,-0.3444428,-0.1359267,0.7586726,-0.8652404,-0.5975356
1.00633,-0.3109635,-0.1277358,0.8817354,-0.843686,-0.725897
0.9817929,-0.2902394,-0.1307036,0.9199013,-0.8288997,-0.8635202
0.9435169,-0.2294232,-0.120957,0.850386,-0.7168167,-1.024869
0.8996016,-0.1644435,-0.1108296,0.8100106,-0.7777949,-1.176726
0.8350738,-0.1420686,-0.1153949,0.6957082,-0.8385912,-1.185577
0.7950839,-0.1289618,-0.1183622,0.6039977,-0.7768997,-1.118382
0.7876392,-0.1174886,-0.1264802,0.6204891,-0.6808975,-0.9959611
0.7911017,-0.1031251,-0.1603995,0.5898197,-0.4294154,-0.8241149
0.7708572,-0.06953606,-0.1949717,0.5209034,-0.3177562,-0.6731942
0.7297474,-0.0527767,-0.203486,0.4692372,-0.4112598,-0.507146
0.7368675,-0.06118975,-0.2076393,0.4328266,-0.3592698,-0.3239344
0.7876305,-0.06082268,-0.2031455,0.4212824,-0.2175564,-0.1462576
0.8543756,-0.06095885,-0.1733816,0.4332422,-0.09060145,-0.0195689
0.9195453,-0.05571629,-0.1561365,0.442089,-0.04371163,0.05238733
0.9660164,-0.02900728,-0.1528988,0.3947506,-0.08448084,0.1084224
1.016397,-0.006274844,-0.1352128,0.3212985,-0.07170557,0.09330532
1.048283,0.008995733,-0.1143745,0.2724756,-0.09986991,0.05841879
1.048399,0.02320092,-0.09233544,0.2194285,-0.169242,0.0478207
1.030081,0.03992698,-0.08478352,0.1483471,-0.1491389,0.04995426
0.9913866,0.05013355,-0.1013995,0.09832566,-0.1531756,0.1316801
0.977212,0.03044633,-0.1164985,0.09870047,-0.2001705,0.2540375
1.003397,-0.007356827,-0.1451336,0.1409132,-0.2434016,0.3611753
1.051122,-0.06267392,-0.1867477,0.2124212,-0.2981353,0.4077593
1.119249,-0.1210071,-0.213981,0.2837928,-0.2783111,0.3854505
1.189915,-0.1439776,-0.2449976,0.3094167,-0.2626214,0.36197
1.248776,-0.150869,-0.2750663,0.2829567,-0.3777593,0.2743063
1.297729,-0.1685094,-0.2762181,0.2541857,-0.5536259,0.1629455
1.357031,-0.2065136,-0.2838427,0.2675372,-0.665206,0.1801044
1.411925,-0.2699592,-0.331569,0.2939415,-0.5933519,0.2565701
1.410174,-0.3159907,-0.3605014,0.3496977,-0.4776186,0.303866
1.363402,-0.3072743,-0.3395916,0.4448605,-0.4195294,0.3516658
1.30583,-0.2769766,-0.3143311,0.4404587,-0.1783353,0.3936439
1.231935,-0.2459166,-0.2766534,0.3018137,0.2274396,0.4326551
1.144102,-0.2095717,-0.2258382,0.1071395,0.638022,0.5021393
1.066755,-0.1834808,-0.2057787,-0.1084325,0.9900249,0.5612139
1.01788,-0.1458196,-0.1790735,-0.289441,1.204621,0.5685139
1.000029,-0.1161931,-0.1104806,-0.4335782,1.329522,0.5245821
0.994329,-0.1372785,-0.07311386,-0.5296993,1.204627,0.4815283
0.9832927,-0.164901,-0.08979335,-0.5735596,0.9211956,0.5249725
0.9530973,-0.2131431,-0.09033384,-0.6043991,0.9025123,0.5811484
0.8848548,-0.2924276,-0.07210763,-0.5589519,0.9775268,0.5790961
0.8182724,-0.3336075,-0.04722104,-0.4509056,1.051567,0.5537397
0.7739393,-0.3420464,-0.0005782002,-0.3147426,1.190182,0.4594847
0.731539,-0.3356388,0.02104366,-0.1474254,1.179997,0.3177812
0.7284089,-0.3163515,0.009070442,-0.07962807,1.122972,0.2220853
0.736808,-0.2833589,5.701619e-05,-0.07707961,1.086394,0.1768499
0.7208221,-0.2307777,-0.01235483,-0.06134365,1.03077,0.1466123
0.7227331,-0.2223997,-0.009784006,-0.1438864,0.9807725,0.1171868
0.7147678,-0.2294925,0.02669079,-0.2799885,0.8367778,0.0984852
0.6982582,-0.1999648,0.06242164,-0.3722089,0.6943915,0.08094858
0.7247466,-0.2380825,0.07829851,-0.4325466,0.6010071,0.05396238
0.7653984,-0.3088677,0.09242335,-0.4400815,0.5229256,0.002277912
0.8013057,-0.3169672,0.1116186,-0.4111526,0.525792,-0.07043376
0.8467198,-0.3432938,0.1327042,-0.3578951,0.5270627,-0.1270026
0.8832041,-0.3754638,0.1620844,-0.2463738,0.4535428,-0.1918291
0.8936204,-0.355771,0.1755082,-0.1426488,0.3141048,-0.2585782
0.898499,-0.3290267,0.1655765,-0.1086072,0.1730996,-0.2651773
0.9087122,-0.3002099,0.1777451,-0.06456892,0.07797007,-0.2044338
0.912188,-0.2818506,0.1931138,0.009880021,-0.03077625,-0.1110804
0.9173589,-0.2876148,0.1825721,0.03463566,-0.1471005,-0.0354248
0.9269622,-0.2876017,0.1800868,0.02278338,-0.2722847,0.03117013
0.9489958,-0.2913221,0.1802636,0.02909459,-0.4241893,0.09188298
0.9789956,-0.3016414,0.1649676,0.05018905,-0.5106871,0.09781714
0.9758053,-0.308809,0.1398464,0.06731404,-0.515541,0.09363688
0.9849963,-0.3442934,0.1061016,0.0948537,-0.5221835,0.1083809
1.063464,-0.4027386,0.07678629,0.1682046,-0.5203722,0.1091101
1.139597,-0.4242513,0.07141288,0.2685161,-0.4840521,0.1374666
1.147676,-0.4107697,0.0965733,0.3138277,-0.412209,0.2022991
1.109006,-0.4146987,0.1148814,0.2855793,-0.3181419,0.2667027
1.101146,-0.4363913,0.1018941,0.2843887,-0.3148506,0.3292738
