accx,accy,accz,gyrox,gyroy,gyroz
1.141482,-0.4456242,-0.2519887,0.9161125,0.5150366,0.1839201
1.128473,-0.3674054,-0.2131414,0.9070301,0.5363883,0.3769053
1.102985,-0.2076743,-0.1983051,0.6582108,0.6196678,0.4415311
1.025684,-0.1246996,-0.1675369,0.3917395,0.5706505,0.370201
0.9374242,-0.03547285,-0.1509164,0.3416457,0.2456048,0.3787218
0.8727694,0.02577972,-0.05987883,0.3715011,-0.2143025,0.4603041
0.8408311,-0.1309054,0.01626891,0.374876,-0.4017066,0.5520218
0.8405053,-0.20535,-0.05335009,0.5501074,-0.1974727,0.6436426
0.8079987,-0.2369725,-0.07048871,0.6685169,-0.1305007,0.5773572
0.7715669,-0.2670879,-0.04116459,0.6802263,-0.2258912,0.4444115
0.8007976,-0.1762668,-0.06574441,0.7496685,-0.1592307,0.4027062
0.8534722,-0.1931174,-0.06450942,0.7259195,-0.01225885,0.3480535
0.8925786,-0.1724828,-0.06685714,0.6608433,0.1667751,0.315523
0.9038181,-0.1118954,-0.05899068,0.5862049,0.2664798,0.3105763
0.886462,-0.1554825,-0.03378671,0.4967567,0.1987696,0.2934042
0.8484058,-0.15254,-0.03454536,0.4895582,0.1506778,0.3186942
0.8110384,-0.2260029,-0.0172467,0.4415397,0.1172243,0.3045374
0.8231946,-0.3136174,0.01012598,0.4385515,0.1023346,0.2807655
0.8702403,-0.3100205,0.05043928,0.4945801,0.1748683,0.2484034
0.9028313,-0.3043239,0.09293306,0.4271208,0.1823029,0.1171477
0.9102192,-0.2689287,0.1091899,0.4046988,0.1419468,-0.002364535
0.923055,-0.290624,0.1478471,0.4325332,-0.02594158,-0.08892563
1.024169,-0.307187,0.1758028,0.4383491,-0.4008778,-0.1211756
1.229672,-0.2998347,0.1137224,0.5077138,-0.7180315,-0.0596078
1.396832,-0.3595797,-0.02191143,0.5556961,-1.026984,0.00377032
1.466227,-0.4010019,-0.1564661,0.5927881,-1.13123,0.07350822
1.492095,-0.4781142,-0.2748533,0.5992029,-0.6663325,0.06099743
1.432131,-0.5258067,-0.3720164,0.4661601,-0.2939016,-0.08824124
1.280898,-0.4264576,-0.361688,0.2832626,-0.4343675,-0.1960203
1.052882,-0.3054069,-0.3160092,0.1609851,-0.4509539,-0.2058556
0.8317133,-0.2621327,-0.3448849,0.1195744,-0.2626753,-0.215558
0.8518087,-0.3353974,-0.3204377,0.1604731,-0.347272,-0.3047296
