accx,accy,accz,gyrox,gyroy,gyroz
1.198963,-0.2153853,-0.695907,0.475949,-0.3176812,-0.1485712
1.236123,-0.2666467,-0.6950822,0.50908,0.04448931,-0.1710413
1.107556,-0.2338858,-0.7036879,0.5443959,0.5713511,-0.2081579
0.8740545,-0.2318044,-0.7899783,0.2953974,1.013196,-0.1976295
0.779382,-0.334502,-0.7330895,-0.137993,1.140099,-0.1540869
0.8443663,-0.4070352,-0.6023476,-0.2830039,1.320524,-0.100834
0.8756986,-0.3639121,-0.5391899,-0.3134717,1.571308,-0.07612751
0.8431964,-0.2927369,-0.4468626,-0.502444,1.443921,-0.07633593
0.8744308,-0.2466944,-0.4586226,-0.5812707,1.203008,-0.01332032
0.9079138,-0.229695,-0.5125915,-0.4756525,1.156503,0.09863205
0.8717858,-0.2254959,-0.4501991,-0.4433573,1.127597,0.2017935
0.8374574,-0.225144,-0.4468246,-0.4639478,1.130349,0.3087816
0.7735457,-0.2771163,-0.4112616,-0.4459681,0.9784641,0.4092134
0.7216107,-0.3794229,-0.3099768,-0.4343531,0.6493732,0.4824934
0.745374,-0.4095493,-0.2796293,-0.3776648,0.4958492,0.489323
0.7530441,-0.3742647,-0.2308462,-0.2722532,0.4402641,0.4932789
0.7761297,-0.3739878,-0.2125071,-0.1400353,0.4250894,0.5098668
0.8195768,-0.3539985,-0.2192767,-0.001424569,0.4172792,0.4424349
0.8189009,-0.322294,-0.2172812,0.03138949,0.3441695,0.3678903
0.8289317,-0.3169594,-0.264166,0.02447833,0.3105902,0.2970765
0.8189222,-0.3086391,-0.2486307,0.06351958,0.1814043,0.2182184
0.7701757,-0.321707,-0.2021633,0.05932508,-0.06285453,0.1725885
0.7573483,-0.3087274,-0.1599471,0.03990955,-0.286262,0.09233889
0.7663132,-0.2832961,-0.09248529,0.04666649,-0.4357928,0.0346408
0.7888002,-0.2892255,-0.08556434,0.02977305,-0.5513066,0.0006861471
0.8468636,-0.272601,-0.09416971,0.007465859,-0.6916829,-0.06121661
0.9215682,-0.2730389,-0.1271726,-0.0233725,-0.6817672,-0.07983908
1.015916,-0.28973,-0.2166744,-0.04902707,-0.5714782,-0.07666137
1.105271,-0.2952641,-0.2907018,0.003995535,-0.4251738,-0.05729946
1.142099,-0.3108281,-0.3214236,0.0958809,-0.2136736,-0.007879002
1.181744,-0.2933682,-0.2582291,0.1700075,-0.1314909,0.02603504
1.236732,-0.2542428,-0.1664869,0.1822587,-0.06741974,0.01511528
1.238749,-0.2371542,-0.1269237,0.02176116,0.1022009,-0.01038498
1.218005,-0.2882143,-0.1209529,-0.1537758,0.2486742,0.003413399
1.162581,-0.380994,-0.1847077,-0.07998906,0.2024102,-0.004904604
1.043949,-0.4124806,-0.2616664,0.04318742,-0.08977923,-0.01729604
0.987328,-0.4766577,-0.3010327,0.1026408,-0.3748206,0.02498783
1.014366,-0.6086438,-0.4024379,0.3654273,-0.5258444,0.0258041
0.9880616,-0.632511,-0.5849609,0.6678543,-0.5040132,-0.05784319
0.8913345,-0.5229676,-0.6940374,0.685102,-0.3220346,-0.1963939
0.8133463,-0.375159,-0.6428301,0.5235604,-0.08564954,-0.2817531
0.7517444,-0.2411396,-0.5591553,0.3196747,0.03851309,-0.2644956
0.679546,-0.1147216,-0.4845425,0.09135767,-0.2501092,-0.2720521
0.6743061,-0.05371966,-0.3789359,-0.1190059,-0.6780285,-0.3106351
0.7457188,-0.1369174,-0.3511965,-0.2390705,-0.9546463,-0.3697658
0.8314218,-0.2308851,-0.3937559,-0.2527562,-1.160518,-0.5054692
0.9138364,-0.2863849,-0.418492,-0.1653128,-1.102805,-0.6770388
0.9246197,-0.3403768,-0.4654963,-0.01491647,-0.9130804,-0.8333647
0.8870502,-0.3000501,-0.4862576,0.05662311,-0.6514366,-0.889239
0.8926801,-0.2443341,-0.4427912,0.185028,-0.2336136,-0.8282848
0.8779095,-0.212441,-0.4145235,0.4416168,-0.07117363,-0.73121
0.8303518,-0.1538733,-0.3903178,0.5436757,-0.1491631,-0.5521896
0.8004075,-0.160551,-0.3513648,0.5591514,-0.3006878,-0.35245
0.7884528,-0.1647261,-0.3313102,0.6339069,-0.5906319,-0.3199279
0.8205584,-0.1217635,-0.3577523,0.6777775,-0.6855567,-0.3410061
0.8478337,-0.092107,-0.4162395,0.6871416,-0.5603006,-0.2954813
0.8492071,-0.02679751,-0.4289847,0.649071,-0.5455817,-0.2781555
0.863536,0.02388841,-0.4198448,0.5843626,-0.5359075,-0.1912272
0.8645992,0.02277192,-0.4374025,0.5017563,-0.461157,0.009264346
0.8927603,-0.003123913,-0.4362285,0.3888154,-0.4086803,0.151944
0.9654484,-0.06222002,-0.4076627,0.3578282,-0.3114512,0.1804175
1.036903,-0.09723009,-0.38844,0.4186864,-0.2822711,0.08452235
1.104086,-0.09113243,-0.4460371,0.4594659,-0.35697,-0.06945043
1.144606,-0.06484908,-0.551292,0.4321252,-0.3570238,-0.1800057
1.164019,-0.001473096,-0.602208,0.3096013,-0.3025155,-0.2020006
1.176574,0.06975042,-0.6500913,0.1010231,-0.2333972,-0.1262236
1.184836,0.04781759,-0.7028005,-0.007909132,-0.136591,-0.08748554
1.171669,-0.05921574,-0.7023777,0.05460404,0.05885771,-0.08812466
1.073095,-0.1402036,-0.7483518,0.01185822,0.4174632,-0.06382638
0.9395242,-0.2425367,-0.8150522,-0.2607193,0.777377,-0.06837903
0.8670469,-0.3970921,-0.711655,-0.5655406,1.065774,-0.039009
0.8512027,-0.5279772,-0.5351548,-0.6638538,1.257733,0.03365352
0.87472,-0.5622548,-0.4703695,-0.5523501,1.354422,0.10202
0.9304346,-0.4681633,-0.4266111,-0.4619981,1.536113,0.1627336
0.9956609,-0.3677078,-0.3748298,-0.3167249,1.661257,0.2265565
1.031414,-0.2706032,-0.3761005,-0.07872151,1.548454,0.3134538
1.000285,-0.1787602,-0.4109429,-0.04164725,1.377207,0.3166172
0.9247856,-0.1755026,-0.4603622,-0.198359,1.107807,0.2699256
0.815195,-0.1713443,-0.4130854,-0.4467287,0.6741895,0.2849293
0.6609484,-0.1919419,-0.315105,-0.6226614,0.3293648,0.349918
0.6265317,-0.2258629,-0.3090056,-0.5671709,0.1173666,0.5421484
0.7159261,-0.2383327,-0.276954,-0.4923452,0.001000894,0.7774491
0.7151756,-0.3172669,-0.202345,-0.408914,0.09786069,0.8756141
0.7481477,-0.3296206,-0.173651,-0.2938488,0.2225195,0.8687432
0.8179532,-0.3035892,-0.1695844,-0.248124,0.2346568,0.7945623
0.7931355,-0.3534763,-0.165297,-0.182713,0.2632224,0.6264115
0.8109421,-0.3990662,-0.1347171,-0.1207607,0.1595552,0.3592045
0.7727148,-0.4331094,-0.1052257,-0.04529123,-0.1498485,0.06166164
0.7114312,-0.3915932,-0.06388009,-0.005538196,-0.4238063,-0.1513277
0.7595777,-0.3111237,-0.0418572,-0.1034233,-0.4889441,-0.2280445
0.7710767,-0.277166,-0.09739999,-0.2120321,-0.3500658,-0.2447052
0.834289,-0.240708,-0.1388589,-0.3073578,-0.22808,-0.2580074
0.9298075,-0.2278718,-0.1818335,-0.3292009,-0.2457101,-0.1900496
0.9711116,-0.2068132,-0.2409861,-0.2422125,-0.4362176,-0.07390302
1.077125,-0.1867966,-0.2593967,-0.142122,-0.7231693,0.02287329
1.211494,-0.2373298,-0.2464471,-0.04763027,-0.6937118,0.1092385
1.311459,-0.2710099,-0.2034841,-0.05674239,-0.3411241,0.1259204
1.295671,-0.276125,-0.2107609,-0.1198624,0.1487099,0.1514788
