accx,accy,accz,gyrox,gyroy,gyroz
0.7827202,-0.1492299,0.07376454,-0.2343337,0.8185418,0.08436481
0.7390286,-0.1231486,0.09254965,-0.3406911,0.6188442,0.02727466
0.6596048,-0.1032201,0.05125684,-0.4987398,0.3168929,0.0996386
0.6591401,-0.1105709,0.05141235,-0.5373003,-0.01570286,0.2049985
0.6752303,-0.1436601,0.07759115,-0.4754684,-0.3088608,0.2937047
0.6916566,-0.1784929,0.1106588,-0.3634599,-0.4954035,0.3204356
0.782343,-0.221316,0.1257791,-0.2008066,-0.5363228,0.1758165
0.8508258,-0.2553033,0.1380423,-0.002825688,-0.5115939,-0.02432008
0.872754,-0.2530574,0.1763603,0.1063314,-0.5330535,-0.1815152
0.9064131,-0.1874952,0.1889903,0.1104825,-0.5622246,-0.2292462
1.046961,-0.1141466,0.1554034,0.04235703,-0.5285152,-0.1424998
1.228983,-0.1411508,0.09054183,-0.02709732,-0.4197571,-0.03812093
1.272462,-0.2246811,0.03329119,0.1613314,-0.2339051,0.06874562
1.314438,-0.2595113,0.03967974,0.4042448,0.0703212,0.143897
1.460299,-0.2059624,0.0997757,0.3335016,0.5975185,0.1462682
1.564957,-0.157549,0.1665114,0.1717774,1.162863,0.1698332
1.572395,-0.2784317,0.1981649,0.1636997,1.339756,0.1978721
1.425822,-0.4528103,0.1607929,0.4468728,0.9869553,0.1669903
1.121978,-0.5141837,0.06320032,0.8859657,0.360566,0.1153334
0.8831527,-0.5315849,-0.01969407,0.9815336,-0.01375961,0.03345706
0.777408,-0.4243073,-0.0293067,0.8985937,-0.03829983,-0.06538562
0.7190441,-0.1560343,-0.0666355,0.8256554,-0.0834578,-0.07983536
0.7628189,0.03679155,-0.1994355,0.3753638,-0.2864151,-0.04090886
0.8661546,0.05421857,-0.2295406,-0.05124705,-0.7640484,0.01166565
0.9558195,-0.1211799,-0.124473,0.05329011,-1.215872,0.08021864
1.054119,-0.3815074,-0.07502002,0.3352737,-1.127336,-0.03794814
1.067092,-0.4310534,-0.05756351,0.6188467,-0.8225436,-0.3327518
0.9505666,-0.2903858,-0.05764781,0.8059953,-0.7348394,-0.5501808
0.8040361,-0.1559413,-0.07727955,0.7353937,-0.9791072,-0.6312035
0.7692639,-0.05666559,-0.06697714,0.6592597,-1.318512,-0.4946688
0.8734272,-0.03377022,-0.103754,0.664476,-1.24508,-0.2558255
0.9465676,-0.07577675,-0.1278773,0.657867,-0.9931818,-0.1455941
0.9484173,-0.09376308,-0.1064049,0.7293009,-0.9063356,-0.03453159
0.9492441,-0.07992506,-0.1179791,0.8160502,-0.7644287,0.09363542
0.9438393,-0.02161194,-0.1207885,0.8169072,-0.4928676,0.205442
0.9312236,0.068414,-0.1244736,0.7462838,-0.2744793,0.3418901
0.9096882,0.09171317,-0.1191851,0.5974755,-0.4199297,0.3630403
0.9321773,0.08456285,-0.09068359,0.4792726,-0.6588433,0.3533528
0.9804579,0.1104521,-0.0713033,0.4528548,-0.5296071,0.4098774
0.9813331,0.05676764,-0.04882467,0.4667425,-0.4535507,0.4561804
1.013131,-0.05735072,-0.06031467,0.5114217,-0.4111608,0.5316503
1.084007,-0.1077566,-0.1017177,0.5230483,-0.1849585,0.5405405
1.116276,-0.104127,-0.1948779,0.494674,-0.1960044,0.3184097
1.114987,-0.04597615,-0.3168981,0.399638,-0.3168924,-0.06204213
1.13673,-0.01434493,-0.2977106,0.2015853,-0.4344256,-0.3358178
1.225904,-0.1294717,-0.260334,0.02680838,-0.5564699,-0.5163829
1.307507,-0.2371876,-0.3572268,-0.08239333,-0.5290704,-0.8172722
1.330207,-0.1777759,-0.4004627,-0.2092253,-0.4463946,-0.9402769
1.33615,-0.1315442,-0.4110036,-0.4205504,0.0275739,-0.7965591
1.284544,-0.230129,-0.4592528,-0.5183348,0.9240573,-0.7342722
1.14023,-0.3217971,-0.3256007,-0.30176,1.701224,-0.5631144
1.015223,-0.3912196,-0.06706508,0.01226145,1.899981,-0.2129883
1.011436,-0.4317704,0.0380924,0.2534536,1.373283,-0.008420186
1.082836,-0.2976207,-0.02568253,0.2419634,0.8798065,0.03774549
1.147829,-0.1259848,-0.07471611,-0.04847363,0.8087059,0.006022568
1.144259,-0.08733457,-0.04068731,-0.2667388,0.7970323,0.04169679
1.060368,-0.1094039,-0.0590887,-0.4298581,0.8121886,0.1946564
0.9070143,-0.1077098,-0.08874971,-0.537768,0.8185018,0.3026335
0.727883,-0.09523132,-0.06357413,-0.5351328,0.8025397,0.377848
0.7013648,-0.1293465,-0.08031106,-0.5881844,0.7980137,0.3649472
0.7535533,-0.17333,-0.05015126,-0.5154525,0.7685027,0.2305296
0.6921177,-0.241274,0.06984527,-0.4053343,0.6536262,0.08489979
0.6774306,-0.3029904,0.1682594,-0.4285097,0.3168575,-0.03898241
0.7167518,-0.2502791,0.1533765,-0.3855214,-0.07979246,-0.02328191
0.7188453,-0.2101184,0.09198844,-0.3130323,-0.3138316,0.05777913
0.7928031,-0.1969056,0.1433651,-0.1885276,-0.4162104,0.06843724
0.8586697,-0.1465231,0.1560978,-0.0686283,-0.4736348,0.0527618
0.8592423,-0.1490319,0.1403841,-0.0480192,-0.501484,-0.06062853
0.8670945,-0.1231574,0.232556,-0.020841,-0.5403732,-0.1862704
0.889299,-0.04151074,0.2343218,-0.1302772,-0.7041125,-0.1868356
0.9990678,-0.008488144,0.1746176,-0.3326241,-0.802208,-0.074408
1.199394,-0.04835093,0.1460811,-0.3423376,-0.5558199,0.07301009
1.359742,-0.15876,0.1396517,-0.04061968,-0.08631632,0.07951504
1.389437,-0.2307754,0.1728204,0.2337694,0.3465304,0.04827628
1.38403,-0.1934891,0.1439488,-0.02155699,0.7096335,0.1192598
1.468846,-0.1766504,0.1334164,-0.257978,0.9977373,0.2088011
1.496704,-0.3117375,0.1278863,0.10014,1.020445,0.2712527
1.362368,-0.4938711,0.04054545,0.509677,0.7545234,0.2176897
1.121259,-0.571621,-0.03782666,0.69257,0.3300591,0.1216252
0.8385252,-0.5887359,-0.1095467,0.7639165,0.01470556,0.1209468
0.7603885,-0.4859054,-0.1165677,0.7213903,0.05888786,0.1483221
0.9373537,-0.2418571,-0.1854016,0.6579492,0.104551,0.1402493
1.037275,-0.1231673,-0.3138484,0.4807975,-0.2049894,-0.03770553
0.9742189,-0.2019222,-0.1397999,0.3712702,-0.8803384,-0.3835002
